,pitch_change,rhythm_change,boundaries,n_M_resp,n_NM_resp
125,0.0,0.0,0.0,0.0,3.0
126,-5.5,-4.0,0.0,1.0,1.0
127,0.0,-4.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,1.0
129,8.333332061767578,-2.0,0.0,0.0,0.0
130,-18.400001525878906,4.0,0.0,0.0,0.0
131,1.7333335876464844,-2.0,0.0,0.0,0.0
132,6.666667938232422,1.0,0.0,1.0,1.0
133,-3.0,-2.0,0.0,0.0,0.0
134,14.599998474121094,3.0,1.0,0.0,1.0
135,-1.3499984741210938,-1.0,0.0,5.0,4.0
136,-12.75,0.0,0.0,0.0,2.0
137,9.5,-2.0,0.0,1.0,0.0
138,-4.25,2.0,0.0,1.0,1.0
139,6.25,-3.0,0.0,1.0,0.0
140,-6.333332061767578,2.0,0.0,1.0,2.0
141,14.333332061767578,-2.0,0.0,3.0,2.0
142,-18.25,3.0,0.0,1.0,0.0
143,-1.875,4.0,0.0,1.0,0.0
144,5.625,-6.0,0.0,1.0,0.0
145,-7.5,0.0,0.0,3.0,1.0
146,7.666667938232422,1.0,0.0,1.0,2.0
147,6.333332061767578,-2.0,0.0,0.0,1.0
148,-0.40000152587890625,4.0,0.0,0.0,1.0
149,0.40000152587890625,-1.0,0.0,2.0,0.0
150,-6.333332061767578,-1.0,0.0,3.0,1.0
151,6.333332061767578,-2.0,0.0,1.0,4.0
152,-14.599998474121094,4.0,0.0,0.0,1.0
153,1.2666664123535156,-2.0,0.0,0.0,0.0
154,7.0,0.0,0.0,1.0,0.0
155,14.333332061767578,-2.0,0.0,0.0,1.0
156,-9.25,3.0,0.0,2.0,0.0
157,6.25,-3.0,0.0,1.0,3.0
158,-9.333335876464844,2.0,0.0,0.0,0.0
159,-4.666664123535156,-1.0,0.0,0.0,2.0
160,-1.75,2.0,1.0,0.0,1.0
161,8.75,-2.0,0.0,1.0,0.0
162,-11.0,3.0,0.0,3.0,1.0
163,1.0,-2.0,0.0,2.0,2.0
164,-0.5,1.0,0.0,0.0,1.0
165,0.0,-4.0,0.0,1.0,2.0
166,4.25,8.0,0.0,0.0,2.0
167,-2.75,0.0,0.0,3.0,3.0
168,9.199996948242188,-3.0,0.0,0.0,1.0
169,1.5500030517578125,-1.0,0.0,0.0,0.0
170,-9.416667938232422,-1.0,0.0,1.0,0.0
171,2.666667938232422,-1.0,0.0,4.0,3.0
172,5.75,2.0,0.0,0.0,1.0
173,6.25,-3.0,0.0,1.0,1.0
174,-18.799999237060547,4.0,0.0,0.0,1.0
175,1.133331298828125,-2.0,0.0,0.0,1.0
176,10.666667938232422,-1.0,0.0,0.0,0.0
177,-10.5,0.0,0.0,1.0,3.0
178,-0.375,6.0,1.0,1.0,0.0
179,0.125,-4.0,0.0,0.0,0.0
180,1.75,-2.0,0.0,0.0,0.0
181,12.5,0.0,0.0,2.0,4.0
182,-4.625,6.0,0.0,2.0,0.0
183,2.625,-4.0,0.0,0.0,1.0
184,-3.9000015258789062,1.0,0.0,1.0,1.0
185,4.400001525878906,-3.0,0.0,2.0,1.0
186,-12.666667938232422,1.0,0.0,0.0,0.0
187,3.666667938232422,-1.0,0.0,0.0,1.0
188,-2.5,2.0,0.0,0.0,0.0
189,9.5,-2.0,0.0,0.0,0.0
190,-13.5,2.0,0.0,0.0,0.0
191,6.5,-2.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,1.0
193,-1.3333358764648438,0.0,0.0,0.0,1.0
194,-4.533332824707031,2.0,0.0,0.0,0.0
195,1.5333328247070312,1.0,0.0,0.0,0.0
196,0.0,-6.0,0.0,2.0,5.0
197,5.666667938232422,1.0,0.0,3.0,2.0
198,-4.666667938232422,5.0,0.0,2.0,2.0
199,1.6666679382324219,-4.0,0.0,2.0,1.0
200,1.0,1.0,0.0,1.0,1.0
201,-7.5,-1.0,0.0,0.0,2.0
202,1.75,2.0,1.0,1.0,0.0
203,3.0,0.0,0.0,0.0,0.0
204,8.75,-2.0,0.0,0.0,2.0
205,-1.5,0.0,0.0,1.0,0.0
206,0.0,-2.0,0.0,2.0,2.0
207,-4.5,1.0,0.0,4.0,5.0
208,4.25,3.0,0.0,0.0,2.0
209,3.0833358764648438,-1.0,0.0,1.0,0.0
210,-11.166667938232422,3.0,0.0,1.0,2.0
211,-5.666667938232422,-2.0,0.0,1.0,2.0
212,7.833332061767578,-1.0,0.0,0.0,2.0
213,-7.833332061767578,-1.0,0.0,3.0,1.0
214,19.166664123535156,1.0,1.0,0.0,1.0
215,-3.6666641235351562,-1.0,0.0,0.0,0.0
216,-5.333332061767578,1.0,0.0,3.0,0.0
217,1.8333320617675781,-1.0,0.0,0.0,0.0
218,3.8333358764648438,1.0,0.0,2.0,2.0
219,1.6666641235351562,-1.0,0.0,0.0,1.0
220,-3.75,2.0,0.0,0.0,1.0
221,3.0833358764648438,-1.0,0.0,0.0,1.0
222,-10.666667938232422,0.0,0.0,0.0,0.0
223,-0.33333587646484375,0.0,0.0,0.0,0.0
224,-1.6666641235351562,0.0,0.0,0.0,2.0
225,8.333332061767578,1.0,0.0,0.0,2.0
226,-6.5,2.0,0.0,3.0,0.0
227,-5.25,-2.0,0.0,3.0,2.0
228,9.25,0.0,0.0,1.0,1.0
229,8.0,-2.0,0.0,0.0,1.0
230,-6.25,2.0,0.0,0.0,2.0
231,-0.5833320617675781,-1.0,0.0,1.0,0.0
232,-3.3333358764648438,0.0,0.0,0.0,2.0
233,0.0,-3.0,0.0,0.0,0.0
234,-2.833332061767578,4.0,1.0,4.0,3.0
235,7.214286804199219,3.0,0.0,2.0,0.0
236,-7.3142852783203125,-2.0,0.0,1.0,2.0
237,2.2666664123535156,1.0,0.0,0.0,2.0
238,10.583332061767578,-2.0,0.0,2.0,2.0
239,4.75,-2.0,0.0,0.0,1.0
240,-18.333332061767578,1.0,0.0,1.0,1.0
241,5.833332061767578,1.0,0.0,0.0,0.0
242,4.166664123535156,2.0,0.0,0.0,1.0
243,-3.8666648864746094,-1.0,0.0,2.0,1.0
244,4.799999237060547,0.0,0.0,1.0,0.0
245,-1.5999984741210938,-2.0,0.0,0.0,1.0
246,5.666664123535156,0.0,0.0,0.0,4.0
247,-3.6666641235351562,-1.0,0.0,1.0,0.0
248,-9.5,2.0,0.0,0.0,1.0
249,1.2999992370605469,1.0,0.0,0.0,1.0
250,8.200000762939453,-3.0,0.0,0.0,0.0
251,-1.5,0.0,0.0,2.0,2.0
252,-9.833332061767578,1.0,0.0,0.0,2.0
253,5.833332061767578,1.0,0.0,0.0,1.0
254,0.16666793823242188,-1.0,0.0,1.0,0.0
255,-1.3333358764648438,0.0,0.0,1.0,0.0
256,0.0,0.0,0.0,0.0,0.0
257,6.25,-3.0,0.0,0.0,1.0
