,pitch_change,rhythm_change,boundaries,n_M_resp,n_NM_resp
125,-6.916664123535156,1.0,0.0,0.0,1.0
126,-0.5,0.0,0.0,1.0,1.0
127,-3.75,0.0,0.0,0.0,2.0
128,0.0,0.0,0.0,0.0,0.0
129,0.25,-4.0,0.0,0.0,0.0
130,-0.25,4.0,0.0,2.0,0.0
131,0.25,-4.0,0.0,0.0,0.0
132,0.125,4.0,0.0,2.0,1.0
133,-2.625,0.0,0.0,2.0,1.0
134,2.625,0.0,0.0,1.0,0.0
135,-2.625,0.0,0.0,0.0,0.0
136,-2.25,0.0,0.0,2.0,1.0
137,-0.5,-4.0,0.0,1.0,2.0
138,0.5,4.0,0.0,1.0,1.0
139,-0.5,-4.0,0.0,0.0,1.0
140,-2.75,4.0,0.0,1.0,0.0
141,-2.75,0.0,0.0,2.0,3.0
142,2.75,0.0,0.0,0.0,1.0
143,-2.75,0.0,0.0,0.0,0.0
144,-1.875,0.0,1.0,1.0,2.0
145,0.125,-4.0,0.0,2.0,2.0
146,-0.125,4.0,0.0,0.0,0.0
147,0.125,-4.0,0.0,0.0,0.0
148,2.375,4.0,0.0,0.0,0.0
149,3.75,0.0,0.0,1.0,1.0
150,3.5,0.0,0.0,0.0,0.0
151,2.5,0.0,0.0,1.0,1.0
152,-0.47499847412109375,2.0,0.0,0.0,1.0
153,7.099998474121094,-9.0,0.0,3.0,3.0
154,-1.5,1.0,0.0,4.0,4.0
155,-8.5,2.0,0.0,1.0,1.0
156,3.0,-1.0,0.0,0.0,0.0
157,4.0,-1.0,0.0,0.0,1.0
158,-12.0,0.0,0.0,1.0,1.0
159,-6.0,0.0,0.0,1.0,2.0
160,-4.5,2.0,1.0,0.0,2.0
161,3.833332061767578,-1.0,0.0,2.0,2.0
162,-2.583332061767578,1.0,0.0,0.0,0.0
163,3.583332061767578,-1.0,0.0,0.0,3.0
164,-2.333332061767578,1.0,0.0,1.0,0.0
165,3.0,-1.0,0.0,1.0,3.0
166,-2.0,1.0,0.0,1.0,0.0
167,2.666667938232422,-1.0,0.0,0.0,1.0
168,0.3333320617675781,1.0,0.0,0.0,0.0
169,1.6666679382324219,-1.0,0.0,0.0,2.0
170,-2.666667938232422,1.0,0.0,0.0,0.0
171,2.0,-1.0,0.0,1.0,1.0
172,-3.0,1.0,0.0,0.0,0.0
173,2.333332061767578,-1.0,0.0,1.0,1.0
174,-3.333332061767578,1.0,0.0,0.0,1.0
175,2.666667938232422,-1.0,0.0,0.0,1.0
176,-6.166667938232422,1.0,1.0,1.0,1.0
177,3.833332061767578,-1.0,0.0,0.0,1.0
178,-2.583332061767578,1.0,0.0,1.0,0.0
179,3.583332061767578,-1.0,0.0,1.0,1.0
180,-2.333332061767578,1.0,0.0,0.0,0.0
181,3.0,-1.0,0.0,0.0,1.0
182,-2.0,1.0,0.0,0.0,0.0
183,2.666667938232422,-1.0,0.0,0.0,1.0
184,-1.6666679382324219,1.0,0.0,1.0,0.0
185,2.333332061767578,-1.0,0.0,1.0,1.0
186,-1.3333320617675781,1.0,0.0,0.0,0.0
187,2.666667938232422,-1.0,0.0,0.0,1.0
188,-1.1666679382324219,1.0,0.0,2.0,1.0
189,2.166667938232422,-1.0,0.0,0.0,2.0
190,7.833332061767578,-1.0,0.0,1.0,1.0
191,0.0,0.0,0.0,0.0,0.0
192,6.25,-3.0,0.0,0.0,0.0
193,-6.8000030517578125,4.0,0.0,1.0,0.0
194,1.5500030517578125,-1.0,0.0,0.0,1.0
195,-1.0,0.0,0.0,0.0,0.0
196,6.25,-3.0,0.0,0.0,0.0
197,-6.8000030517578125,4.0,0.0,0.0,0.0
198,1.5500030517578125,-1.0,0.0,0.0,0.0
199,-1.0,0.0,0.0,0.0,0.0
200,4.916664123535156,-1.0,0.0,0.0,4.0
201,3.3333358764648438,-1.0,0.0,1.0,3.0
202,0.0,0.0,0.0,1.0,0.0
203,-3.0,4.0,0.0,0.0,2.0
204,0.5,-2.0,0.0,0.0,0.0
205,-2.3000030517578125,1.0,0.0,0.0,0.0
206,-2.1999969482421875,-3.0,0.0,0.0,5.0
207,-1.25,2.0,1.0,0.0,3.0
208,6.25,-3.0,0.0,1.0,1.0
209,-6.8000030517578125,4.0,0.0,0.0,1.0
210,1.5500030517578125,-1.0,0.0,2.0,1.0
211,-1.0,0.0,0.0,0.0,0.0
212,6.25,-3.0,0.0,0.0,1.0
213,-6.8000030517578125,4.0,0.0,0.0,1.0
214,1.5500030517578125,-1.0,0.0,0.0,0.0
215,-1.0,0.0,0.0,0.0,0.0
216,4.916664123535156,-1.0,0.0,0.0,0.0
217,3.3333358764648438,-1.0,0.0,0.0,2.0
218,-4.666664123535156,1.0,0.0,1.0,2.0
219,0.26666259765625,2.0,0.0,0.0,2.0
220,-1.3499984741210938,-1.0,0.0,1.0,1.0
221,-10.25,0.0,0.0,0.0,2.0
