,pitch_change,rhythm_change,boundaries,n_M_resp,n_NM_resp
48,2.950000762939453,-1.0,1.0,0.0,2.0
49,1.375,4.0,0.0,1.0,1.0
50,4.208332061767578,-2.0,0.0,0.0,1.0
51,1.2666664123535156,-1.0,0.0,1.0,1.0
52,0.8285751342773438,2.0,0.0,0.0,0.0
53,3.5714263916015625,1.0,0.0,1.0,1.0
54,-8.625,0.0,0.0,0.0,0.0
55,0.9107131958007812,-1.0,0.0,0.0,0.0
56,-0.0634918212890625,2.0,0.0,0.0,0.0
57,3.377777099609375,1.0,0.0,0.0,0.0
58,-5.849998474121094,-2.0,0.0,0.0,1.0
59,1.3928565979003906,-1.0,0.0,0.0,0.0
60,-0.5872993469238281,2.0,0.0,0.0,0.0
61,3.7444419860839844,1.0,0.0,0.0,0.0
62,-5.549999237060547,-6.0,0.0,1.0,0.0
63,-0.25,2.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0
65,0.25,-4.0,0.0,0.0,0.0
66,-0.25,4.0,0.0,0.0,0.0
67,0.25,-4.0,0.0,0.0,1.0
68,0.125,4.0,0.0,0.0,1.0
69,-2.625,0.0,0.0,0.0,0.0
70,2.625,0.0,0.0,0.0,1.0
71,-2.625,0.0,0.0,0.0,0.0
72,-2.25,0.0,0.0,0.0,0.0
73,-0.5,-4.0,0.0,1.0,0.0
74,0.5,4.0,0.0,0.0,4.0
75,-0.5,-4.0,0.0,0.0,0.0
76,-2.75,4.0,0.0,0.0,0.0
77,-2.75,0.0,0.0,0.0,1.0
78,2.75,0.0,0.0,0.0,0.0
79,-2.75,0.0,0.0,0.0,1.0
80,15.666664123535156,-5.0,1.0,2.0,4.0
81,-15.666664123535156,-2.0,0.0,4.0,4.0
82,10.5,1.0,0.0,0.0,0.0
83,-11.5,-1.0,0.0,0.0,0.0
84,16.666664123535156,2.0,0.0,0.0,1.0
85,-18.666664123535156,-2.0,0.0,0.0,0.0
86,13.5,1.0,0.0,0.0,0.0
87,-13.5,0.0,0.0,0.0,0.0
88,8.5,0.0,0.0,0.0,1.0
89,-9.0,0.0,0.0,0.0,0.0
90,8.0,0.0,0.0,0.0,0.0
91,-7.5,0.0,0.0,0.0,0.0
92,11.5,0.0,0.0,0.0,0.0
93,-10.0,0.0,0.0,0.0,0.0
94,10.5,0.0,0.0,0.0,0.0
95,-10.5,0.0,0.0,0.0,0.0
96,-5.833332061767578,1.0,1.0,2.0,7.0
97,6.333332061767578,-1.0,0.0,2.0,2.0
98,-4.0,1.0,0.0,1.0,0.0
99,5.5,-1.0,0.0,0.0,0.0
100,-7.833332061767578,1.0,0.0,0.0,0.0
101,1.3333320617675781,0.0,0.0,0.0,0.0
102,-1.3333320617675781,0.0,0.0,0.0,0.0
103,0.0,-3.0,0.0,0.0,0.0
104,4.083332061767578,4.0,0.0,0.0,1.0
105,4.0,0.0,0.0,0.0,1.0
106,-2.25,0.0,0.0,2.0,2.0
107,-1.5,4.0,0.0,1.0,2.0
108,4.0,-4.0,0.0,0.0,1.0
109,-0.5,0.0,0.0,0.0,0.0
110,0.16666793823242188,-1.0,0.0,0.0,0.0
111,0.0,-3.0,0.0,0.0,0.0
112,4.083332061767578,4.0,1.0,1.0,2.0
113,6.25,-3.0,0.0,2.0,5.0
114,-4.400001525878906,4.0,0.0,1.0,2.0
115,4.400001525878906,-3.0,0.0,0.0,0.0
116,-6.25,2.0,0.0,0.0,0.0
117,6.25,-3.0,0.0,1.0,0.0
118,-4.400001525878906,4.0,0.0,0.0,0.0
119,4.400001525878906,-3.0,0.0,0.0,0.0
120,-6.25,2.0,0.0,0.0,0.0
121,4.916664123535156,-1.0,0.0,0.0,0.0
122,-0.9166641235351562,1.0,0.0,0.0,3.0
123,2.5833358764648438,-1.0,0.0,0.0,0.0
124,-0.73333740234375,2.0,0.0,0.0,1.0
125,1.4000015258789062,-3.0,0.0,0.0,2.0
126,-5.333335876464844,1.0,0.0,0.0,1.0
127,-4.666664123535156,-1.0,0.0,0.0,1.0
128,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,1.0
130,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,1.0,0.0
132,6.5,-2.0,0.0,1.0,0.0
133,-3.666667938232422,1.0,0.0,0.0,0.0
134,3.666667938232422,-1.0,0.0,0.0,0.0
135,-6.5,2.0,0.0,0.0,0.0
136,1.25,0.0,0.0,0.0,0.0
137,1.75,0.0,0.0,0.0,0.0
138,0.0,-4.0,0.0,0.0,2.0
139,1.25,4.0,0.0,1.0,0.0
140,4.25,-2.0,0.0,1.0,0.0
141,-3.333332061767578,1.0,0.0,0.0,0.0
142,4.333332061767578,-2.0,0.0,0.0,1.0
143,-3.0,0.0,0.0,3.0,0.0
144,-8.666667938232422,5.0,0.0,0.0,0.0
145,2.166667938232422,-2.0,0.0,1.0,0.0
146,0.0,-4.0,0.0,0.0,1.0
147,9.25,4.0,1.0,6.0,2.0
148,6.25,-3.0,0.0,1.0,0.0
149,-4.400001525878906,4.0,0.0,2.0,0.0
150,4.400001525878906,-3.0,0.0,0.0,1.0
151,-6.25,2.0,0.0,0.0,0.0
152,6.25,-3.0,0.0,0.0,0.0
153,-4.400001525878906,4.0,0.0,0.0,0.0
154,4.400001525878906,-3.0,0.0,0.0,1.0
155,-6.25,2.0,0.0,1.0,0.0
156,4.916664123535156,-1.0,0.0,0.0,0.0
157,-0.9166641235351562,1.0,0.0,2.0,0.0
158,2.5833358764648438,-1.0,0.0,0.0,1.0
159,-0.73333740234375,2.0,0.0,1.0,0.0
160,0.40000152587890625,-1.0,0.0,1.0,1.0
161,-6.0,-2.0,0.0,1.0,0.0
162,0.0,-2.0,0.0,1.0,0.0
163,-9.5,4.0,1.0,5.0,2.0
164,6.5,-2.0,0.0,3.0,2.0
165,-3.666667938232422,1.0,0.0,0.0,0.0
166,3.666667938232422,-1.0,0.0,0.0,0.0
167,-6.5,2.0,0.0,0.0,0.0
168,1.25,0.0,0.0,0.0,0.0
169,0.5833320617675781,-1.0,0.0,0.0,0.0
170,4.0,0.0,0.0,0.0,1.0
171,2.666667938232422,-1.0,0.0,0.0,0.0
172,-3.333332061767578,1.0,0.0,1.0,0.0
173,3.333332061767578,-1.0,0.0,0.0,0.0
174,-2.799999237060547,3.0,0.0,0.0,1.0
175,-0.7000007629394531,-1.0,0.0,0.0,0.0
176,-1.5,-2.0,0.0,0.0,0.0
177,0.0,-2.0,0.0,0.0,0.0
178,10.75,4.0,1.0,1.0,1.0
179,6.25,-3.0,0.0,4.0,2.0
180,-6.8000030517578125,4.0,0.0,3.0,0.0
181,1.5500030517578125,-1.0,0.0,0.0,0.0
182,-1.0,0.0,0.0,0.0,1.0
183,6.25,-3.0,0.0,0.0,0.0
184,-6.8000030517578125,4.0,0.0,0.0,0.0
185,1.5500030517578125,-1.0,0.0,0.0,0.0
186,-1.0,0.0,0.0,0.0,0.0
187,4.916664123535156,-1.0,0.0,0.0,0.0
188,3.3333358764648438,-1.0,0.0,1.0,1.0
189,-4.666664123535156,1.0,0.0,1.0,1.0
190,0.26666259765625,2.0,0.0,0.0,0.0
191,-1.3499984741210938,-1.0,0.0,1.0,0.0
192,-10.25,0.0,0.0,0.0,1.0
193,-3.0,-2.0,0.0,1.0,0.0
194,0.0,0.0,0.0,1.0,0.0
195,4.3000030517578125,1.0,0.0,1.0,0.0
196,-4.4250030517578125,-2.0,0.0,0.0,0.0
197,0.9821434020996094,-1.0,0.0,0.0,0.0
198,-0.4127006530761719,2.0,0.0,0.0,0.0
199,4.25555419921875,1.0,0.0,1.0,0.0
200,-5.3249969482421875,-2.0,0.0,0.0,0.0
201,0.9107131958007812,-1.0,0.0,1.0,0.0
202,-0.5079345703125,2.0,0.0,0.0,0.0
203,3.122222900390625,1.0,0.0,1.0,0.0
204,-3.5250015258789062,-2.0,0.0,0.0,0.0
205,0.625,-1.0,0.0,0.0,0.0
206,-0.6666679382324219,2.0,0.0,0.0,0.0
207,2.866668701171875,1.0,0.0,0.0,0.0
208,-4.866668701171875,-4.0,0.0,0.0,0.0
209,-0.8333320617675781,-2.0,0.0,0.0,0.0
210,9.900001525878906,1.0,1.0,1.0,1.0
211,-2.4000015258789062,0.0,0.0,1.0,1.0
212,-2.0,-1.0,0.0,1.0,1.0
213,-0.5999984741210938,1.0,0.0,2.0,0.0
214,1.0999984741210938,-1.0,0.0,1.0,0.0
215,0.9285697937011719,3.0,0.0,0.0,0.0
216,-1.6785697937011719,-3.0,0.0,0.0,1.0
217,0.8214302062988281,3.0,0.0,0.0,0.0
218,-5.821430206298828,-3.0,0.0,0.0,1.0
219,-2.3499984741210938,1.0,0.0,0.0,0.0
220,-1.4000015258789062,-1.0,0.0,0.0,0.0
221,-1.2000007629394531,1.0,0.0,0.0,1.0
222,1.7000007629394531,-1.0,0.0,1.0,0.0
223,1.3571434020996094,3.0,0.0,0.0,1.0
224,-2.1071434020996094,-3.0,0.0,0.0,0.0
225,1.25,3.0,0.0,0.0,0.0
226,4.666667938232422,-4.0,1.0,0.0,0.0
227,4.333332061767578,-1.0,0.0,2.0,1.0
228,-0.6666679382324219,4.0,0.0,1.0,1.0
229,1.2666664123535156,-1.0,0.0,0.0,3.0
230,0.8285751342773438,2.0,0.0,0.0,0.0
231,3.5714263916015625,1.0,0.0,0.0,0.0
232,-8.625,0.0,0.0,1.0,0.0
233,0.9107131958007812,-1.0,0.0,0.0,0.0
234,-0.0634918212890625,2.0,0.0,0.0,0.0
235,3.377777099609375,1.0,0.0,0.0,0.0
236,-5.849998474121094,-2.0,0.0,0.0,0.0
237,1.3928565979003906,-1.0,0.0,0.0,0.0
238,-0.5872993469238281,2.0,0.0,0.0,0.0
239,3.7444419860839844,1.0,0.0,0.0,0.0
240,-5.633331298828125,-4.0,0.0,0.0,0.0
241,-0.16666793823242188,-2.0,0.0,0.0,0.0
242,5.75,0.0,1.0,0.0,1.0
243,0.0,-4.0,0.0,0.0,1.0
244,2.25,8.0,0.0,1.0,0.0
245,0.0,0.0,0.0,1.0,2.0
246,-2.25,-4.0,0.0,1.0,0.0
247,-1.75,0.0,0.0,0.0,1.0
248,-1.75,0.0,0.0,0.0,0.0
249,0.0,-4.0,0.0,0.0,0.0
250,2.0,4.0,0.0,0.0,0.0
251,0.75,4.0,0.0,1.0,0.0
252,0.0,-4.0,0.0,0.0,1.0
253,-1.25,0.0,0.0,0.0,1.0
254,-0.75,0.0,0.0,0.0,0.0
255,-0.75,0.0,0.0,1.0,1.0
256,2.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,2.0,0.0
258,0.25,0.0,0.0,1.0,0.0
259,3.75,0.0,0.0,2.0,1.0
260,0.25,0.0,0.0,0.0,1.0
261,2.5,0.0,0.0,1.0,1.0
262,-0.5,0.0,0.0,0.0,1.0
263,2.75,0.0,0.0,1.0,0.0
264,3.25,0.0,0.0,0.0,1.0
265,-2.1500015258789062,1.0,0.0,0.0,1.0
266,-0.34999847412109375,-1.0,0.0,0.0,5.0
267,-0.0500030517578125,1.0,0.0,0.0,0.0
268,-0.4499969482421875,-1.0,0.0,0.0,1.0
269,-3.950000762939453,1.0,0.0,0.0,0.0
270,-1.5499992370605469,-1.0,0.0,0.0,1.0
271,-6.049999237060547,1.0,0.0,0.0,1.0
272,-0.4500007629394531,-1.0,0.0,0.0,1.0
273,-2.25,0.0,1.0,0.0,1.0
274,1.3571434020996094,3.0,0.0,4.0,3.0
275,-2.1071434020996094,-3.0,0.0,1.0,1.0
276,1.25,3.0,0.0,0.0,0.0
277,-1.0,-2.0,0.0,0.0,1.0
278,3.0,0.0,0.0,1.0,2.0
279,3.0,0.0,0.0,0.0,1.0
280,2.4000015258789062,0.0,0.0,0.0,2.0
281,2.8499984741210938,-1.0,0.0,0.0,1.0
282,1.4166641235351562,2.0,0.0,1.0,2.0
283,1.0,0.0,0.0,0.0,1.0
284,4.083335876464844,-2.0,0.0,0.0,2.0
285,-10.75,5.0,1.0,1.0,2.0
286,4.3000030517578125,1.0,0.0,0.0,3.0
287,-4.4250030517578125,-2.0,0.0,1.0,0.0
288,0.9821434020996094,-1.0,0.0,0.0,0.0
289,-0.4127006530761719,2.0,0.0,1.0,1.0
290,4.25555419921875,1.0,0.0,1.0,0.0
291,-5.3249969482421875,-2.0,0.0,0.0,2.0
292,0.9107131958007812,-1.0,0.0,0.0,0.0
293,-0.5079345703125,2.0,0.0,0.0,1.0
294,3.122222900390625,1.0,0.0,0.0,0.0
295,-3.5250015258789062,-2.0,0.0,0.0,2.0
296,0.625,-1.0,0.0,0.0,0.0
297,-0.6666679382324219,2.0,0.0,0.0,1.0
298,2.866668701171875,1.0,0.0,0.0,0.0
299,-5.533332824707031,-4.0,0.0,0.0,1.0
300,-0.16666793823242188,-2.0,0.0,1.0,0.0
301,4.25,0.0,1.0,1.0,3.0
302,0.75,4.0,0.0,2.0,0.0
303,0.0,-4.0,0.0,1.0,3.0
304,-1.25,0.0,0.0,0.0,1.0
305,-0.75,0.0,0.0,1.0,0.0
306,-0.75,0.0,0.0,0.0,0.0
307,2.0,0.0,0.0,0.0,1.0
308,0.0,4.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,1.0
310,-2.0,-4.0,0.0,2.0,1.0
311,1.5833320617675781,-1.0,0.0,2.0,2.0
312,1.9166679382324219,5.0,0.0,1.0,0.0
313,0.0,0.0,0.0,1.0,1.0
314,0.0,-4.0,0.0,0.0,0.0
315,-1.5,0.0,0.0,0.0,1.0
316,0.0,0.0,0.0,0.0,0.0
317,8.333332061767578,-2.0,0.0,1.0,0.0
318,-7.333332061767578,2.0,0.0,1.0,0.0
319,6.333332061767578,-2.0,0.0,1.0,0.0
320,-3.3333358764648438,2.0,0.0,0.0,1.0
321,11.333335876464844,-2.0,0.0,1.0,0.0
322,-14.333332061767578,2.0,0.0,0.0,0.0
323,14.333332061767578,-2.0,0.0,0.0,0.0
324,-15.333332061767578,2.0,0.0,0.0,0.0
325,8.333332061767578,-2.0,0.0,1.0,0.0
326,-7.333332061767578,2.0,0.0,0.0,0.0
327,6.333332061767578,-2.0,0.0,0.0,0.0
328,-3.3333358764648438,2.0,0.0,0.0,0.0
329,11.333335876464844,-2.0,0.0,0.0,0.0
330,-14.333332061767578,2.0,0.0,0.0,0.0
331,14.333332061767578,-2.0,0.0,0.0,0.0
332,-18.75,3.0,1.0,5.0,5.0
333,8.75,-2.0,0.0,1.0,1.0
334,-9.75,2.0,0.0,0.0,0.0
335,9.75,-2.0,0.0,1.0,0.0
336,-8.75,2.0,0.0,1.0,0.0
337,8.75,-2.0,0.0,0.0,0.0
338,-9.5,2.0,0.0,0.0,0.0
339,9.5,-2.0,0.0,1.0,0.0
340,-8.25,2.0,0.0,0.0,1.0
341,-1.875,4.0,0.0,0.0,0.0
342,-1.625,-4.0,0.0,2.0,0.0
343,0.125,4.0,0.0,0.0,1.0
344,-0.125,-4.0,0.0,0.0,0.0
345,4.25,0.0,0.0,1.0,0.0
346,-4.75,0.0,0.0,1.0,1.0
347,0.0,-4.0,0.0,2.0,1.0
348,-3.1500015258789062,5.0,1.0,1.0,2.0
349,1.7333335876464844,-2.0,0.0,2.0,1.0
350,-2.583332061767578,1.0,0.0,1.0,1.0
351,3.583332061767578,-1.0,0.0,0.0,0.0
352,-2.333332061767578,1.0,0.0,1.0,0.0
353,3.0,-1.0,0.0,0.0,0.0
354,-2.0,1.0,0.0,0.0,0.0
355,2.666667938232422,-1.0,0.0,1.0,0.0
356,-1.6666679382324219,1.0,0.0,0.0,0.0
357,2.333332061767578,-1.0,0.0,0.0,0.0
358,-1.3333320617675781,1.0,0.0,0.0,0.0
359,2.666667938232422,-1.0,0.0,0.0,0.0
360,-1.1666679382324219,1.0,0.0,0.0,1.0
361,2.166667938232422,-1.0,0.0,1.0,2.0
362,7.833332061767578,-1.0,0.0,0.0,0.0
363,0.0,-2.0,0.0,4.0,1.0
364,-14.900001525878906,5.0,1.0,2.0,1.0
365,1.7333335876464844,-2.0,0.0,0.0,0.0
366,-2.583332061767578,1.0,0.0,0.0,0.0
367,3.583332061767578,-1.0,0.0,1.0,0.0
368,-2.333332061767578,1.0,0.0,1.0,0.0
369,3.0,-1.0,0.0,1.0,0.0
370,-2.0,1.0,0.0,0.0,0.0
371,2.666667938232422,-1.0,0.0,1.0,0.0
372,0.3333320617675781,1.0,0.0,0.0,0.0
373,1.6666679382324219,-1.0,0.0,2.0,0.0
374,-2.666667938232422,1.0,0.0,0.0,0.0
375,2.0,-1.0,0.0,1.0,0.0
376,-3.0,1.0,0.0,0.0,0.0
377,2.333332061767578,-1.0,0.0,1.0,0.0
378,-3.333332061767578,1.0,0.0,0.0,0.0
379,2.666667938232422,-1.0,0.0,1.0,1.0
380,5.5,0.0,0.0,0.0,0.0
381,2.5,0.0,0.0,0.0,1.0
382,0.0,-2.0,0.0,1.0,2.0
383,-1.5,0.0,0.0,0.0,1.0
384,5.166664123535156,1.0,0.0,0.0,1.0
385,-3.6666641235351562,-1.0,0.0,0.0,1.0
386,0.0,0.0,0.0,3.0,0.0
387,-1.5,0.0,0.0,2.0,0.0
388,5.166664123535156,1.0,0.0,2.0,3.0
389,-3.6666641235351562,-1.0,0.0,0.0,0.0
390,4.25,2.0,0.0,1.0,1.0
391,-4.583335876464844,-1.0,0.0,0.0,0.0
392,-6.916664123535156,1.0,0.0,0.0,0.0
393,-0.5,0.0,0.0,1.0,1.0
394,-3.75,0.0,0.0,0.0,0.0
395,0.0,-4.0,0.0,0.0,0.0
396,5.5,5.0,1.0,0.0,0.0
397,4.25,-1.0,0.0,0.0,0.0
398,0.25,-2.0,0.0,0.0,1.0
399,-2.0,0.0,0.0,1.0,1.0
400,5.5,1.0,0.0,0.0,1.0
401,-0.6666641235351562,0.0,0.0,0.0,1.0
402,-2.8333358764648438,-1.0,0.0,5.0,2.0
403,-2.0,0.0,0.0,1.0,1.0
404,5.5,1.0,0.0,1.0,1.0
405,-0.6666641235351562,0.0,0.0,0.0,0.0
406,1.4166641235351562,1.0,0.0,0.0,0.0
407,-4.75,-1.0,0.0,0.0,0.0
408,-3.333332061767578,0.0,0.0,0.0,1.0
409,-4.416667938232422,1.0,0.0,0.0,0.0
410,-3.5,0.0,0.0,0.0,0.0
411,0.0,-4.0,0.0,0.0,0.0
412,6.583332061767578,3.0,1.0,0.0,0.0
413,1.0,0.0,0.0,0.0,1.0
414,-0.08333206176757812,1.0,0.0,0.0,1.0
415,0.08333206176757812,-1.0,0.0,1.0,1.0
416,-0.08333206176757812,1.0,0.0,0.0,2.0
417,0.08333206176757812,-1.0,0.0,1.0,0.0
418,-3.6666641235351562,0.0,0.0,2.0,3.0
419,-0.33333587646484375,0.0,0.0,6.0,2.0
420,5.916667938232422,1.0,0.0,1.0,0.0
421,-0.5833320617675781,-1.0,0.0,0.0,1.0
422,-0.33333587646484375,0.0,0.0,0.0,0.0
423,-2.6666641235351562,0.0,0.0,0.0,0.0
424,-4.0,0.0,1.0,0.0,0.0
425,8.333332061767578,1.0,0.0,0.0,0.0
426,-8.666667938232422,-1.0,0.0,0.0,0.0
427,7.666667938232422,0.0,0.0,1.0,0.0
428,-5.666667938232422,0.0,0.0,0.0,1.0
429,7.000003814697266,0.0,0.0,0.0,0.0
430,-6.666667938232422,0.0,0.0,0.0,0.0
431,6.333332061767578,0.0,0.0,1.0,4.0
432,-2.5,1.0,0.0,2.0,0.0
433,8.0,-2.0,0.0,3.0,0.0
434,-1.9000015258789062,3.0,0.0,0.0,1.0
435,4.400001525878906,-3.0,0.0,2.0,1.0
436,-6.333335876464844,1.0,0.0,0.0,1.0
437,1.3333358764648438,-1.0,0.0,0.0,1.0
438,-2.3333358764648438,1.0,0.0,0.0,1.0
439,-9.666664123535156,-1.0,0.0,0.0,0.0
440,0.0,0.0,0.0,0.0,1.0
441,1.5,3.0,0.0,0.0,1.0
442,2.5,0.0,0.0,0.0,0.0
443,0.0,-2.0,0.0,0.0,1.0
444,-1.5,0.0,0.0,0.0,1.0
445,5.166664123535156,1.0,0.0,0.0,0.0
446,-3.6666641235351562,-1.0,0.0,0.0,0.0
447,0.0,0.0,0.0,0.0,1.0
448,-1.5,0.0,0.0,1.0,0.0
449,5.166664123535156,1.0,0.0,0.0,1.0
450,-3.6666641235351562,-1.0,0.0,0.0,0.0
451,4.25,2.0,0.0,0.0,1.0
452,-4.583335876464844,-1.0,0.0,1.0,1.0
453,-4.666664123535156,0.0,0.0,0.0,0.0
454,-2.5,-1.0,0.0,0.0,1.0
455,1.5,1.0,0.0,0.0,1.0
456,-7.5,-1.0,0.0,0.0,1.0
457,-0.5,1.0,1.0,3.0,2.0
458,6.25,1.0,0.0,4.0,1.0
459,-2.083332061767578,2.0,0.0,1.0,3.0
460,-5.666667938232422,-2.0,0.0,0.0,0.0
461,4.166667938232422,-1.0,0.0,2.0,0.0
462,5.833332061767578,1.0,0.0,1.0,0.0
463,-3.333332061767578,2.0,0.0,0.0,2.0
464,-6.666667938232422,-2.0,0.0,0.0,0.0
465,5.0,0.0,0.0,0.0,0.0
466,7.214286804199219,3.0,0.0,1.0,0.0
467,-2.4285736083984375,0.0,0.0,0.0,1.0
468,-4.285713195800781,-3.0,0.0,1.0,0.0
469,-3.200000762939453,1.0,0.0,0.0,1.0
470,0.5333328247070312,1.0,0.0,0.0,0.0
471,-0.3333320617675781,-3.0,0.0,0.0,0.0
472,-1.0,-1.0,0.0,0.0,2.0
473,4.5,2.0,1.0,2.0,1.0
474,2.0,0.0,0.0,4.0,4.0
475,2.700000762939453,1.0,0.0,1.0,2.0
476,-0.4500007629394531,-1.0,0.0,0.0,0.0
477,-3.5,0.0,0.0,0.0,0.0
478,1.75,0.0,0.0,0.0,0.0
479,-2.666667938232422,-1.0,0.0,1.0,0.0
480,-5.666664123535156,0.0,0.0,0.0,0.0
481,7.333332061767578,2.0,0.0,0.0,0.0
482,-1.5,-1.0,0.0,1.0,1.0
483,2.0,0.0,0.0,0.0,2.0
484,-3.700000762939453,1.0,0.0,2.0,2.0
485,1.7000007629394531,-1.0,0.0,0.0,1.0
486,1.2999992370605469,1.0,0.0,0.0,0.0
487,3.200000762939453,-2.0,0.0,0.0,1.0
488,-2.0,1.0,0.0,0.0,0.0
489,4.5,0.0,1.0,0.0,3.0
490,2.5,0.0,0.0,0.0,1.0
491,0.0,-2.0,0.0,0.0,0.0
492,-1.5,0.0,0.0,1.0,2.0
493,5.166664123535156,1.0,0.0,4.0,2.0
494,-3.6666641235351562,-1.0,0.0,0.0,0.0
495,0.0,0.0,0.0,0.0,1.0
496,-1.5,0.0,0.0,1.0,0.0
497,5.166664123535156,1.0,0.0,0.0,0.0
498,-3.6666641235351562,-1.0,0.0,1.0,0.0
499,4.25,2.0,0.0,0.0,1.0
500,-4.583335876464844,-1.0,0.0,0.0,2.0
501,-4.666664123535156,0.0,0.0,1.0,0.0
502,-2.5,-1.0,0.0,0.0,0.0
503,1.5,1.0,0.0,0.0,1.0
504,0.0,0.0,0.0,0.0,0.0
505,1.6666717529296875,0.0,0.0,0.0,1.0
506,0.0666656494140625,-1.0,0.0,0.0,0.0
507,1.76666259765625,1.0,0.0,0.0,1.0
508,-4.8333282470703125,0.0,0.0,1.0,0.0
509,3.6666641235351562,0.0,0.0,0.0,0.0
510,-0.5999984741210938,-1.0,0.0,0.0,0.0
511,-2.4000015258789062,1.0,0.0,1.0,0.0
512,0.6666641235351562,0.0,0.0,1.0,0.0
513,1.6666717529296875,0.0,0.0,0.0,1.0
514,0.0666656494140625,-1.0,0.0,0.0,0.0
515,1.76666259765625,1.0,0.0,0.0,0.0
516,-4.0,0.0,0.0,0.0,0.0
517,2.8333358764648438,0.0,0.0,1.0,0.0
518,-2.0,2.0,0.0,1.0,1.0
519,4.8000030517578125,-3.0,0.0,0.0,0.0
520,-14.300003051757812,-1.0,1.0,4.0,3.0
521,0.25,0.0,0.0,0.0,1.0
522,3.75,0.0,0.0,1.0,0.0
523,0.25,0.0,0.0,0.0,1.0
524,2.5,0.0,0.0,0.0,1.0
525,-0.5,0.0,0.0,0.0,0.0
526,2.75,0.0,0.0,0.0,0.0
527,3.25,0.0,0.0,0.0,0.0
528,-0.9499969482421875,1.0,0.0,1.0,1.0
529,-1.5500030517578125,-1.0,0.0,0.0,2.0
530,-3.8499984741210938,1.0,0.0,0.0,1.0
531,0.09999847412109375,-1.0,0.0,0.0,0.0
532,-6.099998474121094,1.0,0.0,1.0,1.0
533,-2.1500015258789062,-1.0,0.0,0.0,0.0
534,-3.8499984741210938,1.0,0.0,0.0,1.0
535,0.09999847412109375,-1.0,0.0,1.0,1.0
536,12.0,0.0,1.0,0.0,0.0
537,-0.5,0.0,0.0,1.0,0.0
538,0.0,1.0,0.0,0.0,1.0
539,1.0,-4.0,0.0,1.0,0.0
540,-1.75,3.0,0.0,0.0,1.0
541,0.0,0.0,0.0,0.0,0.0
542,0.625,4.0,0.0,0.0,1.0
543,0.625,-4.0,0.0,0.0,0.0
544,0.0,0.0,0.0,0.0,0.0
545,-0.5,0.0,0.0,0.0,0.0
546,0.0,1.0,0.0,0.0,1.0
547,1.0,-4.0,0.0,0.0,0.0
548,-1.75,3.0,0.0,1.0,0.0
549,0.0,0.0,0.0,0.0,0.0
550,0.625,4.0,0.0,0.0,0.0
551,0.625,-4.0,0.0,1.0,0.0
