Musician,sub,scramble,16,8,5,4,3,2,1
Yes,48,Intact,0.32079864962623583,0.2021340895053063,-0.08757078842194503,0.057980218927771054,-0.04198276120521661,-0.021163910848218132,-0.03930526633301517
Yes,0,8B,-0.045677168576104744,0.0014594229035166568,0.026541066529492462,-0.02478646699944538,-0.1041551513742809,-0.009196702108488016,-0.04369881538945382
Yes,1,8B,0.14645839170636032,0.03293126292410203,-0.095964316057774,0.0408534906588004,-0.02583253816793893,-0.026189672544080608,-0.0860333905568798
Yes,2,8B,-0.03819999999999999,-0.06648418960428838,0.15277777777777776,-0.07896946469956474,0.06536066917365732,-0.037842105263157885,0.013757525718887866
Yes,3,8B,0.36152796665935516,0.32111964781977814,-0.04980176211453744,0.18643735732509734,-0.4708256130790411,0.08823932005355187,0.04682802710650813
Yes,4,8B,-0.026333333333333334,-0.03222590292155509,-0.029,-0.030443265622978388,-0.034225860143690875,0.024294117647058824,0.02351085606492161
Yes,5,8B,-0.032,-0.04966666666666667,-0.0515,-0.062,-0.06216666666666667,0.04444444444444445,-0.00911764705882353
Yes,6,8B,0.09473725800079022,0.02507523553162854,-0.08189847811702429,-0.004817955112219461,-0.09686210710128056,-0.051569947884822546,-0.03195925708967736
Yes,7,8B,-0.0441945945945946,0.03785570911484041,-0.0674254265272427,0.0026472727272727164,-0.005765535821900797,-0.03851814342354766,-0.017608757867037625
Yes,8,8B,0.203506103286385,0.19726371431804923,-0.030830249785950923,0.08162484759302081,-0.018423260427348986,0.06938406285963727,-0.047571332693355
Yes,9,8B,-0.04004671457905544,-0.05881717631750163,-0.06084353741496598,0.009044977607165706,-0.07443663201032102,-0.026349525200876554,-0.024759580077635002
Yes,10,8B,0.357,0.473619083115915,-0.06977777777777779,0.27115849978729506,-0.08723205415437842,0.1716315789473684,0.06905523156040641
Yes,11,8B,-0.03449275362318841,-0.047323402971566494,0.08326656394453005,-0.059961842745139896,0.033068403908794786,0.049351198324672295,-0.012045518840426666
Yes,12,8B,-0.039,0.2642208529268688,-0.053875,0.13129742767902403,-0.06194195328668572,0.048666666666666664,-0.010655599084597175
Yes,13,8B,0.015096308186195832,0.1793747829107329,-0.12223581607959128,0.04716508444640687,-0.05093108408526221,0.04271829875439522,-0.03247415557058486
Yes,14,8B,0.4735799527889491,0.8801173868394025,0.027649655172413794,0.46175030085987695,0.13359365481757857,0.2909133743610193,0.08683344344592651
Yes,15,8B,0.12622148589041823,0.03215436108494075,-0.09309623430962344,0.10373282051282051,-0.045239842836593845,0.047449209074114755,-0.012569039041487184
Yes,16,8B,-0.08319999999999998,-0.12314285714285714,-0.12799999999999997,-0.15345454545454545,0.12474074074074072,-0.06605405405405405,0.038666666666666676
Yes,17,8B,-0.06807833537331702,-0.10024505986924265,-0.1108979024655888,-0.11612782110566637,-0.11894859611231103,-0.127517675847683,-0.10648469037211106
Yes,18,8B,0.055099024756189045,0.5207651399321943,-0.09150206874602163,0.25961497228621605,-0.022734382859804385,0.1160315336998751,0.026909044670396603
Yes,19,8B,-0.0308,-0.03244444444444445,-0.03415384615384616,-0.03623529411764706,-0.03695652173913043,-0.03551515151515152,-0.0064477611940298475
Yes,20,8B,0.18129221226740178,0.2432674301632748,0.03378829389788293,0.0962550041860111,0.044520906801007544,0.060554604833442195,0.0226549660140002
Yes,21,8B,-0.07475,0.075,0.019625000000000004,-0.014299999999999978,0.027461538461538464,-0.06805555555555556,-0.021571428571428526
Yes,22,8B,-0.029400000000000006,0.1911111111111111,-0.03599999999999999,0.08341176470588235,-0.035488956655000306,0.028349518821661358,-0.004694484331446914
Yes,23,8B,-0.0691893175074184,-0.0886953719976567,-0.09380392156862746,0.05224361948955919,-0.03374479607378574,-0.0001874289084551615,-0.004706677465300073
Yes,24,8B,-0.04053304773561811,-0.04784879665155214,0.09468005843681519,-0.04996421873457704,-0.055296821361370846,-0.05303943925110898,0.008127495721620087
Yes,25,8B,0.05025,0.3203333333333333,-0.111875,0.13585,-0.04460625923190546,0.03925434361717683,-0.020232277612682356
Yes,26,8B,-0.051302147239263796,-0.059454728877679705,-0.08012404712404712,-0.0783600896023894,-0.08306943705083844,-0.08319181099209129,-0.027774317213134267
Yes,27,8B,0.36671428571428577,0.6504545454545454,-0.08586666666666667,0.3352631578947369,-0.013941557920901243,0.19368754896016357,0.045891882664238756
Yes,28,8B,-0.09432567781353991,0.018232066845341288,0.05470276255806263,0.011701298701298704,0.10722039664437318,0.15899551500437742,0.06418592268666667
Yes,29,8B,-0.0668595688585608,0.09810618994679583,0.03823119777158775,-0.0010111940298507473,-0.023519437374413924,-0.054333138432364085,-0.013210293621889283
Yes,30,8B,0.2287142857142857,0.741,-0.08866666666666666,0.38231578947368416,0.06959904682967259,0.1866907981444421,0.044607331522891085
Yes,31,8B,-0.09351738642736959,0.022329911711520035,-0.09958668211476308,-0.005204186026684847,0.11579240636129756,-0.0047382405551733165,0.12519911383816051
Yes,32,8B,-0.074375,0.2371666666666667,-0.10525000000000002,0.09015,-0.04564726014178558,-0.017175405822420005,-0.07759040704775187
Yes,33,8B,0.6180000000000001,0.3419999999999999,-0.057142857142857134,0.3808888888888889,-0.06466666666666666,0.16517647058823529,0.04629411764705883
Yes,34,8B,-0.04733333333333334,-0.0552,0.2174285714285714,-0.07200000000000001,-0.06716666666666668,0.048,-0.01323529411764705
Yes,35,8B,-0.05694328824141519,-0.07063714285714286,-0.07572493183883672,-0.07572321255570626,-0.08014447034695614,-0.07991636193670781,-0.08632309743309598
Yes,36,8B,-0.0559605077574048,0.1139739663093415,0.06945266247379454,0.1292629407351838,-0.082110633399912,0.08884570748400536,0.0008003240178210025
Yes,37,8B,-0.06107640280561122,-0.08205212702216895,-0.08494069693094629,-0.0365752436109579,0.06838545284531125,-0.040406012787296025,0.07570850631503723
Yes,38,8B,0.22514285714285714,0.1936363636363636,0.18173333333333333,0.06621052631578947,-0.014342034590181555,0.015759136854522158,0.013226249459184108
Yes,39,8B,-0.07888425443169969,0.03119753886010362,-0.017894039735099405,0.04299329884787207,0.0005376344086021755,0.11204208614033762,0.03400643480925389
Yes,40,8B,-0.06687585957292798,-0.08075205718061144,-0.08904531287461041,0.0216154386581189,-0.09241384263703478,-0.03990847423545249,-0.07151938173051275
Yes,41,8B,-0.0695,-0.09633333333333331,-0.10575,-0.1204,0.04,-0.13462857142857143,-0.01364179104477611
Yes,42,8B,-0.0836,-0.11628571428571427,-0.13133333333333336,-0.15945454545454546,-0.17285714285714285,-0.17873684210526314,-0.19577777777777775
Yes,43,8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yes,44,8B,-0.029799999999999997,-0.03166666666666667,-0.03446153846153845,-0.03494117647058824,0.0580989663888353,-0.03804289911851126,-0.00557452132701421
Yes,45,8B,-0.052333333333333336,-0.05680000000000001,0.07985714285714285,-0.0661111111111111,-0.06366666666666668,-0.010529411764705872,-0.011058823529411744
Yes,46,8B,0.18018530499075783,0.42794812445113534,0.026545586107091172,0.30566621860035287,-0.028717278006651116,0.16723978774192824,0.0810364542355101
Yes,47,8B,0.07130937846836846,0.0009793814432989699,-0.09236842938568714,-0.04292007797270956,-0.10832896852965367,0.057317357827426224,0.025742890455151126
Yes,48,8B,0.03680577172503243,0.14214215608675004,0.008810472496473907,0.027846715328467154,-0.05545426829268292,-0.02697814557284038,-0.0032424771284697454
Yes,0,2B,-0.050091415830546264,-0.005894736842105234,0.0803415176132017,0.004765539053905431,0.004552791831336802,-0.055356849437399526,0.01777704940656915
Yes,1,2B,-0.05176053189660114,0.0011346153846153878,0.033089999110241144,-0.0687276550828191,0.18506260672896993,0.0755969724770642,0.09327458429113054
Yes,2,2B,-0.05200428380187416,0.03757115749525617,0.17906897441687905,0.03126132624651987,0.05669466001358022,0.13712819736642953,0.023706423815119452
Yes,3,2B,-0.042549019607843144,-0.06001536885245902,0.12238605356240526,-0.07761572606214331,-0.00890828556539864,-0.0404643557880968,0.04455984221666347
Yes,4,2B,-0.03842498505678422,0.044445519980143955,0.040209527574619486,0.09727219438186752,-0.029424548231102042,0.0014824355971896968,-0.02669849246231155
Yes,5,2B,-0.05422095313115401,0.0063557716918351695,-0.005621166566446167,-0.055870373449000255,0.050732242702317874,-0.019733949139012434,-0.04188492412864467
Yes,6,2B,-0.04879952550415184,0.055488250652741516,-0.07974397370343317,0.002135593220338985,0.04269009325584538,-0.000987261146496816,-0.0032226415094339903
Yes,7,2B,-0.04193244485294117,-0.06881555153707053,-0.08057406072258269,-0.08423740988402467,-0.09896045714285716,-0.0013515503875969137,0.02616485436893204
Yes,8,2B,0.08083265182492806,0.11545658218416882,0.05977285689787675,0.09366305984625804,0.039527477776303575,0.23461048450024827,0.12069963738399046
Yes,9,2B,0.15270911413969335,0.18551621148930444,0.02032095613831515,0.07324868835257083,0.016649463256619843,0.08967227097514967,0.06730878160813415
Yes,10,2B,0.03825522303783173,0.06576745513866232,-0.11587953971261646,0.17597790642722116,-0.09142375577909315,0.031030338389731616,-0.006741431835491256
Yes,11,2B,-0.03434532374100719,0.11055466860183842,-0.061150762281197056,0.030016949152542376,0.00922497928367553,0.029903130537507382,0.003146652497343261
Yes,12,2B,-0.047292006525285486,-0.07256807142857143,0.034454126984126976,-0.08944736063147508,-0.024881991131454728,-0.04919640982574007,-0.028133399788905823
Yes,13,2B,-0.10201417151453558,-0.07168582202306392,0.13336037277086485,0.24832432309411337,-0.03366956601146038,0.19257788446666094,0.0320393492943757
Yes,14,2B,-0.09229866848753841,0.13284756160964956,-0.06280422462648122,0.08617056953518254,-0.129462377084224,0.0567835548674689,-0.0650204249117963
Yes,15,2B,-0.08761865569272977,-0.12141293407146451,0.0873469387755102,-0.15220040716612376,0.06092071468453378,-0.12662683711891168,-0.026073997412677883
Yes,16,2B,-0.09520413870246086,-0.1426201965065502,0.015080653663679488,-0.19913238776660902,0.04275988983132133,0.061971135849547575,0.041866254645198185
Yes,17,2B,-0.09037609479649666,0.013026737967914453,-0.04924364441651329,0.0034147967118418037,-0.12287785062954036,0.05043678677834614,0.012623405302576758
Yes,18,2B,0.09000000000000002,0.19134999999999996,0.046166666666666696,0.20477423797832206,-0.014584979107888984,0.21897729323216478,0.029995235588353607
Yes,19,2B,-0.05066666666666667,-0.05719999999999999,-0.06028571428571427,-0.06866666666666667,0.10333333333333332,-0.07011764705882352,-0.013999999999999985
Yes,20,2B,-0.08848456963521183,-0.12123643430417444,-0.0153962264150943,-0.15121344640537857,-0.16663207493392626,-0.17672522536540472,-0.07569670038952356
Yes,21,2B,0.15074008715769088,0.05449300832887599,0.01994643092756301,0.07490276041165722,0.0713418940609956,0.020261591270044576,0.010013344453711472
Yes,22,2B,-0.06361153846153846,-0.08081290421927934,0.16485198776758409,-0.0878469933413888,-0.013866398328043957,-0.04081743661193726,-0.045744516424926905
Yes,23,2B,-0.06925,-0.08800000000000001,-0.11125,-0.014644124168514412,0.031422210228039406,-0.06851001034707294,-0.017023940149047075
Yes,24,2B,-0.04043765281173594,0.14955542889712167,-0.048361429534726906,0.18135975609756097,0.119762094389465,0.06785669235020644,0.03505951406459296
Yes,25,2B,-0.0932868068833652,-0.035345588235294184,0.22364209335425714,0.07589717809397857,-0.0033832222544189342,0.03156026927473648,0.0802222859997662
Yes,26,2B,-0.06228571428571429,-0.07818181818181819,0.04746666666666665,-0.09336842105263157,-0.09288,-0.09925714285714285,0.013681159420289867
Yes,27,2B,0.20798005419066917,0.18513797163774126,0.19588224960837403,0.24555358698577034,-0.057954983922829544,0.2142184661620524,0.07454651890461748
Yes,28,2B,-0.10248210184525222,0.0010700000000000013,0.047677504703668876,0.0774324220352893,0.07371978344988551,0.14292977756679778,0.09346354655793444
Yes,29,2B,-0.08650359585003538,-0.13636883678390288,-0.06495609377936476,-0.09659126453455427,-0.0646596026490066,-0.0030373412994771903,0.03573385464762172
Yes,30,2B,-0.08292948819521472,-0.12322262408190518,-0.13900075301204826,-0.1537662659515443,-0.03540303272146846,-0.12884224097096228,-0.01289574325830176
Yes,31,2B,0.08422854515357733,0.14023969513243342,0.1263602022187895,0.2296328729535115,0.0355539636269222,0.25194484159215746,0.21651587373154968
Yes,32,2B,-0.049480597014925375,-0.05838926174496644,-0.05991769547325102,-0.06359608738180632,0.020347826086956528,-0.06542656106479956,0.01706840560808609
Yes,33,2B,-0.071,-0.09499999999999999,0.14425,0.07740000000000001,0.18415384615384614,0.20900000000000002,0.0956571428571429
Yes,34,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yes,35,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yes,36,2B,-0.068,0.06133333333333332,-0.10400000000000001,-0.020100000000000007,0.03592307692307693,-0.07233333333333335,-0.05074285714285712
Yes,37,2B,0.103242206235012,0.2686018584703359,0.04854403741231489,0.17770683940946067,0.15670315492194903,0.0963377018796445,0.046651607641748645
Yes,38,2B,0.02346380564125164,0.2551719822862584,0.2326305315612816,0.3044401559853369,-0.07378233697579847,0.4175148982397578,0.1721151703647108
Yes,39,2B,-0.08428008684863522,-0.11167484189418479,0.31681146454049514,-0.1428796664681358,0.06647342117219447,0.04645390004670715,0.07077530333590597
Yes,40,2B,-0.047,-0.05820000000000001,-0.061428571428571416,-0.06011111111111111,0.017749999999999995,-0.07041176470588237,-0.04044117647058822
Yes,41,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yes,42,2B,-0.0855669744961809,-0.011127982646420832,-0.017801968019680182,0.04278579411979283,0.04388911935294474,0.09968492791612048,0.05591879968691398
Yes,43,2B,-0.028,-0.035333333333333335,-0.029846153846153845,-0.032625,-0.036727272727272726,-0.032624999999999994,-0.03534374999999999
Yes,44,2B,-0.0304,-0.03066666666666667,-0.04246153846153846,-0.032,0.13982608695652174,-0.03575757575757576,0.023522388059701502
Yes,45,2B,-0.059551219512195115,-0.08935598577637298,0.03945548197203826,-0.1003571259188997,-0.030332782004631156,-0.11248306996039978,-0.03170859881283014
Yes,46,2B,-0.07911338167435729,0.19521998384491113,0.0721738216875412,0.050176597681364045,0.21921287542933507,-0.00638570771035009,0.0454717369855557
Yes,47,2B,-0.08630766334023725,-0.11213500897666069,-0.022606951871657746,-0.1412566724728887,-0.008295812524010753,-0.16154549328374831,-0.01056300531558492
Yes,48,2B,0.03858622871046228,-0.044396453743094796,-0.09499774618585294,-0.12212672852855068,0.10206055710018536,-0.10197378504461957,0.044293620889801856
Yes,0,1B,-0.048166666666666656,-0.0735,0.010099999999999991,-0.09458333333333332,0.09439999999999998,-0.016800000000000016,0.03475675675675677
Yes,1,1B,-0.04875456100342076,-0.08980798398988835,0.004643705463182854,0.05336922176711525,0.06758281562598716,0.08241364192139736,-0.00863950373607781
Yes,2,1B,-0.05137437707641196,-0.07254305460164834,0.006758620689655184,-0.02272043497961033,-0.11162033294397432,-0.028401404386302415,-0.004167101827676227
Yes,3,1B,-0.046417564208782104,-0.0651013535031847,0.036827792752321044,0.000616938950988809,-0.0282289267618609,0.006065455410980633,-0.001540545825302364
Yes,4,1B,-0.04015554414784394,0.10881997715031826,0.04688190314358538,0.12949970983654124,-0.0003649976602714165,0.029263928279575056,0.027282555642838453
Yes,5,1B,-0.048151183366511835,-0.0805670891946205,-0.09179625594735202,-0.026290354722997216,-0.11392330587209973,0.01936970299490494,-0.005459549252473148
Yes,6,1B,-0.04373659454374412,-0.06476591873862947,0.051590389016018305,0.01837183811129849,-0.07714875299547352,0.02715262214253698,0.0007155172413792548
Yes,7,1B,-0.04978907849829352,-0.07852537045352491,-0.006908010653554612,-0.035417569807471634,0.011229508196721324,-0.04458577918298922,0.032921890005762226
Yes,8,1B,0.06662974272247538,0.009846598286159441,-0.038981762917933115,0.00944739583333335,0.07924849325664392,-0.012666666666666675,0.011967340590979864
Yes,9,1B,-0.04,-0.0535,0.071125,-0.0579,0.015615384615384609,-0.010055555555555559,-0.01037142857142858
Yes,10,1B,-0.050009777082518574,0.029433361629881156,0.08156894196815245,0.11202304917511006,-0.009887843638688434,0.039971638798590704,0.01819317107162413
Yes,11,1B,-0.05003855050115651,-0.061743701713134036,0.014516551724137926,0.008831863979848847,-0.02910699053576506,-0.051706805639036124,-0.05970269398290047
Yes,12,1B,-0.044666666666666674,-0.071125,0.015099999999999992,-0.09608333333333334,-0.039066666666666666,-0.1138,-0.04664864864864862
Yes,13,1B,-0.10025595656761034,-0.07875890132248219,0.0986704734219269,-0.10814918186023816,-0.05121295493864764,-0.18393081711208464,-0.1634152257479454
Yes,14,1B,0.10960000000000002,0.02257142857142856,-0.1451111111111111,-0.062302286372234554,-0.01388908992499807,-0.0640860879951771,-0.05085348765590512
Yes,15,1B,-0.08784338734312752,-0.037837426331111854,-0.08057087917283988,0.05263654963238593,-0.1455405555268667,-0.04047561693356741,0.0064296696281663495
Yes,16,1B,-0.09576626881162428,0.11348174855035141,-0.047112108077966196,0.04886782231852655,0.08251113411010585,0.11482530900004463,0.06784327756500709
Yes,17,1B,0.07044136191677175,-0.014148305084745773,-0.07498655742679411,-0.01687635444257168,-0.14258410854571252,-0.03217934043338428,-0.013376301438901237
Yes,18,1B,-0.015271042178929488,-0.030810710760118473,-0.10965335083995827,-0.05239645703209125,-0.06984224465367907,0.13210872173302843,0.04126724455198231
Yes,19,1B,-0.037693121693121695,-0.043045871559633034,-0.050295432458697754,-0.05253938484621155,-0.05046536679952601,-0.05272175277032839,-0.024155042850508707
Yes,20,1B,-0.09072612156295225,0.12059676877038433,-0.1665135056636654,0.056887625821611144,-0.14344594835262683,0.1262649716015128,0.015570506081994354
Yes,21,1B,-0.09224720327421557,-0.13459773254315896,0.1628609372614868,-0.1716172225223432,-0.1874379397537379,-0.15672811053766708,-0.09467914839830942
Yes,22,1B,-0.04662287104622871,-0.057916170516789725,0.07921272534464474,0.03954717803443015,0.18264557133198103,-0.011852138272368723,0.018416102812885665
Yes,23,1B,0.07922317041634343,0.1598949427480916,0.1714371498008506,0.3885486484181803,0.04049773633353604,0.18670470278288548,0.09572198078709707
Yes,24,1B,-0.05485775862068965,-0.06505765223431349,-0.0729297615158445,-0.07829256084589876,-0.0842944927153193,-0.082856268489238,-0.05746268365712693
Yes,25,1B,-0.06500478927203064,-0.08419815668202764,0.02961372299872935,-0.004639793814432981,0.04987562784022962,0.05583783399658897,0.023875443403640687
Yes,26,1B,-0.07045473130841122,-0.1054746302190601,0.11404488487321482,-0.14038986689566338,0.07389423076923075,-0.04123044141966671,0.03265534479031564
Yes,27,1B,-0.10097415298637794,-0.01429074973802036,0.08736641221374046,0.18095537987866187,0.11417696044413601,0.2371259609698403,0.10408552337076138
Yes,28,1B,-0.08775908246299738,-0.1224937986732045,0.06589497030298476,-0.06998267466671529,-0.027542393244542086,-0.13559730463642763,0.013122692161833123
Yes,29,1B,-0.08644230340833148,-0.12612555500740008,-0.04024225206611569,-0.1733211269831454,-0.04321580986443721,-0.04090194251025202,-0.024724444560911586
Yes,30,1B,-0.09623987659082142,-0.1480359332801683,-0.071655610480752,-0.10205312673864572,-0.07107359963617066,-0.07177996510095794,0.05156777580468305
Yes,31,1B,0.06822006931172904,0.07449862553184039,-0.0049463805789312365,0.05258944445665719,0.26710021746385776,0.19992502718064048,0.13385059751110945
Yes,32,1B,-0.07025,-0.09749999999999999,-0.1145,0.09551634945143045,0.03585794531969985,-0.014606118643213534,0.02987915584125862
Yes,33,1B,-0.08000467532467531,-0.10368091432819178,0.0004988290398126468,-0.12856262720721712,0.1742398659534704,-0.08772589735983387,-0.007215874924834623
Yes,34,1B,-0.060745698380566794,-0.07248788546255507,0.051055090467188764,-0.09025232907493436,-0.01594786567624002,-0.1000710754975225,0.0026344291600809084
Yes,35,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yes,36,1B,-0.07631929480901076,-0.10034099534241848,-0.11481901752370008,-0.019231011751218104,-0.05164707938310979,-0.08271008423552025,-0.032792117604201705
Yes,37,1B,-0.08717867756315006,0.0030929577464788543,-0.05534134037325528,0.07885912991656735,0.1444274326966461,0.14196226031349624,0.09219875998516898
Yes,38,1B,0.1674241953523052,0.061994934377158674,-0.046514102564102544,0.0553513699955413,-0.14799193902668625,-0.019605118194296185,-0.06906989177593581
Yes,39,1B,-0.09226753306674869,-0.1340407545412203,-0.1560433028218599,-0.1806926349225434,-0.05290725619586571,-0.0537154968383342,-0.0666708025118541
Yes,40,1B,-0.05342857142857142,-0.08136363636363636,0.1809333333333333,-0.08674033914247642,-0.017979353914289436,0.0756871112846255,0.014606386816994268
Yes,41,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yes,42,1B,0.07296911922663803,0.12096555860178206,-0.15384438004032258,0.08921346908080119,0.10404497158181152,0.032965116279070394,-0.021565958127523054
Yes,43,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yes,44,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
