Musician,sub,scramble,16,8,5,4,3,2,1
Yes,7,2B,-0.04517879948914432,-0.06285784960422164,-0.0798877269779507,-0.09270904062559604,-0.0986726659167604,-0.0004349315068493223,0.024326374164084164
Yes,8,2B,0.08174059420722604,0.1151835888969491,0.06449354903323869,0.09265317215641732,0.033658711293260514,0.23136119272768652,0.11468575948572436
Yes,9,2B,0.15482218725413063,0.1922159916926272,0.01926588235294117,0.07481832364203657,0.012075592994901383,0.08521039137640408,0.06715808079492057
Yes,10,2B,0.034934475204142605,0.059932824562960334,-0.1142816878853391,0.168782023394213,-0.09236609995575258,0.028462191780821922,-0.006187766760785325
Yes,11,2B,-0.039038988408851415,0.11271609833465505,-0.06328718932748538,0.030857142857142857,0.008222898683512562,0.03330465949820788,0.003242774566473962
Yes,12,2B,-0.04591944327288064,-0.06793744278303326,0.03135001702417433,-0.08750125817815803,-0.02878123916464407,-0.050544133531357595,-0.027846725956241134
Yes,13,2B,-0.08526693227091633,-0.13615266666666667,-0.06739053850025165,-0.09179981574098446,-0.06149931332156167,-0.010104893210527838,0.035706086174518
Yes,14,2B,-0.10340959347187281,-0.07000821552456324,0.12854605005351596,0.25419928184790175,-0.028867946903526127,0.19107344684485064,0.029985651091293492
Yes,15,2B,-0.09043478260869565,0.13552639087018545,-0.06872099381835475,0.08910660050476964,-0.1214742525773196,0.04674675610292501,-0.06466398768352961
Yes,16,2B,-0.08221052631578947,0.008896595609290495,-0.051931176875430134,0.00557929613317709,-0.1169626531115475,0.04358514217853134,0.02374553593799589
Yes,17,2B,-0.08319712230215827,-0.12106688541140838,0.09083455344070276,-0.15624333280732208,0.056523969018212265,-0.1243448612921244,-0.025964295090574963
Yes,18,2B,-0.04111566265060241,0.15482378854625553,-0.046089832869080784,0.1789281402424301,0.1192356627270564,0.0669272969374168,0.03469415055564014
Yes,19,2B,-0.08461730887386991,-0.0325445026178011,0.22528956497564395,0.08916188289322617,-0.001173338729855021,0.033221782780651035,0.07797157765102414
Yes,20,2B,-0.06612581244196843,-0.08083057344372892,0.16254341940857975,-0.09032821185629189,-0.015109467320807441,-0.04215299511481491,-0.046084515916333946
Yes,21,2B,0.21279731418384182,0.18065659565407421,0.1946918799121709,0.25828508977203446,-0.053593424076365574,0.2140565658484086,0.07344350565534145
Yes,22,2B,-0.09525251846877099,-0.1425032730809582,0.015526423807080556,-0.19126065146728233,0.03837848126167231,0.062434599833209946,0.044406204181332835
Yes,23,2B,-0.08335295572594607,-0.11803310197544047,-0.01223143683702984,-0.15111336892655192,-0.16275603765750135,-0.17485447442314736,-0.07717050565879705
Yes,24,2B,0.089625,0.18835,0.04508333333333331,0.2045181798497643,-0.018867461206935825,0.21689993837640312,0.030050302569119877
Yes,25,2B,-0.059142857142857136,-0.078,0.048666666666666664,-0.09294736842105264,-0.09952000000000001,-0.09908571428571428,0.01084057971014494
Yes,26,2B,-0.042666666666666665,-0.057999999999999996,-0.05657142857142858,-0.05977777777777778,0.09816666666666665,-0.06988235294117648,-0.012117647058823518
Yes,27,2B,-0.0665,-0.09566666666666665,-0.106125,-0.013052307320608844,0.03364977547427351,-0.06925928349010416,-0.018050424509108216
Yes,28,2B,-0.09018209599137156,-0.01101363314447591,0.04465925786400451,0.07270630591315734,0.07568001094447391,0.1448384428549572,0.08967515591694955
Yes,29,2B,0.15631490159325212,0.05688129653964082,0.02220867794884845,0.07235749179547561,0.0118799913662854,0.03160794930532828,0.008080273270708833
Yes,30,2B,-0.08213616783663051,-0.1282025620496397,0.7368382838283696,-0.16394663887441377,-0.033353452730735686,-0.12938253901307462,-0.011658668048717248
Yes,31,2B,-0.026400000000000003,-0.03466666666666667,-0.03630769230769231,-0.03741176470588236,0.14278260869565218,-0.03551515151515152,0.02310447761194031
Yes,32,2B,-0.09095997319361519,-0.013095456440183383,-0.012371948513093705,0.04037670886075948,0.03282536621943714,0.08959638731570502,0.05806210019918932
Yes,33,2B,0.08089428067394475,0.14749928165642723,0.1285066420803071,0.22829933717106526,0.04307672464764043,0.25191771074543773,0.2180232396092374
Yes,34,2B,-0.07704450537861211,-0.11430492957746478,-0.017021767810026366,-0.1470282510243692,-0.010138826185101589,-0.16417014422817794,-0.010545313992087654
Yes,35,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yes,36,2B,-0.04933333333333333,-0.0582,-0.05985714285714285,-0.061555555555555565,0.019000000000000003,-0.06752941176470588,-0.040382352941176466
Yes,37,2B,0.034288574793875155,-0.041745203635139706,-0.0877319708029197,-0.13012240751307907,0.10167608159303251,-0.10435107098475362,0.041940865564988834
Yes,38,2B,0.022748792750823768,0.2504092619985647,0.2320272364021854,0.2932360483428767,-0.06821558195649151,0.41504858017710244,0.17641036648289718
Yes,39,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yes,40,2B,-0.08,-0.10400000000000001,0.1495,0.0838,0.18261538461538462,0.20911111111111108,0.09194285714285716
Yes,41,2B,-0.06247883466135459,-0.08582461918484974,0.03138051550895587,-0.10474481949069304,-0.02894993094789706,-0.11354307536943974,-0.03123589622496228
Yes,42,2B,-0.08314097981497055,-0.11547530587884214,0.31281566647333764,-0.1417714893414767,0.06412700923610756,0.04274468908864426,0.07148370188040865
Yes,43,2B,-0.0244,-0.03177777777777777,-0.029538461538461538,-0.030875000000000003,-0.03409090909090909,-0.0355,-0.0369375
Yes,44,2B,0.10373087368351327,0.2769689244902255,0.04711680000000001,0.18564208219606923,0.1602513017397023,0.10702402396238231,0.04695920473320181
Yes,45,2B,-0.04635303643724697,-0.05710344827586208,-0.06018471117260463,-0.06552189349112426,0.020093831450912248,-0.0698439762360809,0.018561392304007676
Yes,46,2B,-0.06325,0.07066666666666667,-0.106875,-0.017199999999999993,0.030230769230769224,-0.07261111111111111,-0.04945714285714285
Yes,47,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yes,48,2B,-0.08725044973016191,0.18970357388087802,0.07040751225283082,0.04865812865733898,0.215602235734139,-0.0064064070536989535,0.047013927592879236
Yes,0,1B,-0.04683333333333334,-0.06925,0.011999999999999997,-0.09658333333333334,0.09359999999999999,-0.01259999999999999,0.03583783783783783
Yes,1,1B,-0.052461111111111104,-0.09465447696513102,0.014503199534613131,0.05626098223099701,0.06610739702393792,0.08116931747581432,-0.012712749220515449
Yes,2,1B,-0.04893905093600348,-0.0745219408224674,0.005765624999999997,-0.02628636634252828,-0.11715323153550816,-0.02525742228431715,-0.006998636806231729
Yes,3,1B,-0.04845838287752676,-0.06642684259837602,0.028202890494719277,0.0003722716248989494,-0.029467122567069962,0.002322872545244501,-0.005072146354032437
Yes,4,1B,-0.040993993993994,0.11036158329286061,0.0442532369768142,0.12665171348727752,-0.0027205801358545934,0.030432821768195086,0.027663726778007144
Yes,5,1B,-0.04765022421524664,-0.07411821086261981,-0.09129519041659215,-0.02674941303071805,-0.11242880870323466,0.02224604221635884,-0.005152584215975122
Yes,6,1B,-0.03813336933045356,-0.055841222182974215,0.04607253886010363,0.02234143049932523,-0.07355658799479652,0.024972666105971413,-0.000449029126213568
Yes,7,1B,-0.05279207920792079,-0.08029308323563891,-0.009305998481397128,-0.03879605104743559,0.003183063303824981,-0.041630154106284636,0.030793192853438945
Yes,8,1B,0.06449493483030068,0.007062618956985161,-0.03858287029146072,0.013056139428971816,0.07867197684043273,-0.01303426510369706,0.00939740248763934
Yes,9,1B,-0.0345,-0.04883333333333333,0.06825,-0.05749999999999999,0.015538461538461536,-0.009555555555555552,-0.011314285714285699
Yes,10,1B,-0.052764370664023785,0.03207170693686672,0.07426664112108607,0.11262839228239266,-0.010866796621182577,0.04292196510826592,0.014127814088598416
Yes,11,1B,-0.04384227892652882,-0.06698607242339834,0.015268924302788839,-0.004816277195809824,-0.029431779070720327,-0.04906919757672743,-0.05808339853132933
Yes,12,1B,-0.050333333333333334,-0.07075000000000001,0.009799999999999994,-0.09616666666666666,-0.03479999999999999,-0.11600000000000002,-0.047027027027027005
Yes,13,1B,-0.08917458644177749,-0.12857366287512104,-0.0340962125839951,-0.16543065876862323,-0.03933043370639511,-0.04055777568800492,-0.024638004218672356
Yes,14,1B,-0.1033385289265601,-0.0800994581946495,0.0994621442880272,-0.10619307367687482,-0.04335358046275055,-0.17878956874016486,-0.16378418043452733
Yes,15,1B,0.1151,0.0255,-0.1418888888888889,-0.06140287154308244,-0.014397877984084904,-0.07005357191177589,-0.05162754124281171
Yes,16,1B,0.07318068751079633,-0.012418230223123723,-0.07492874065974121,-0.022224215246636786,-0.14717324264596426,-0.029049250218985703,-0.011888620790349453
Yes,17,1B,-0.08962583724690122,-0.043159955054550725,-0.0893177698998028,0.040880195496942454,-0.15059241769981413,-0.04265073025353521,0.008833133253301359
Yes,18,1B,-0.049032258064516124,-0.07089157917291622,-0.07588498601181225,-0.0817576694411415,-0.08122677336226775,-0.08657653069447353,-0.05770366991499066
Yes,19,1B,-0.06152730950775455,-0.08284425531914894,0.023077033218785792,0.007883512544802853,0.048584235753594884,0.05491204754186926,0.023729726547867525
Yes,20,1B,-0.04147982062780269,-0.049065205479452055,0.08605250743513485,0.03151515151515151,0.18870362287210823,-0.008226514951045243,0.018130821559392992
Yes,21,1B,-0.10428941463830271,-0.009471203661787666,0.08254809595583562,0.17844524067535913,0.11324578692635143,0.23959301932429977,0.1048371041637234
Yes,22,1B,-0.09236842105263159,0.10992045044890393,-0.05515000333044696,0.05015940312229276,0.08382380099567882,0.11173557417459137,0.06480342530452221
Yes,23,1B,-0.09913953488372093,0.1268494382022472,-0.16875899400399733,0.06449639477242,-0.1472720660507175,0.12767833001280776,0.016628905552579988
Yes,24,1B,-0.008441674221819283,-0.04084665226781862,-0.1148216523675534,-0.038226617820613686,-0.06354305990142542,0.12773199413212183,0.03886421160136769
Yes,25,1B,-0.07712139807897544,-0.10955332972387657,0.11558578290105666,-0.13546514939960905,0.07858421133466438,-0.046232576617480155,0.03312203362561343
Yes,26,1B,-0.044120930232558135,-0.045625641025641026,-0.0493219895287958,-0.05057156843548071,-0.04732186281257169,-0.050051521232170944,-0.024218824265165723
Yes,27,1B,0.06959895833333332,0.15807679675425038,0.17941184052242656,0.3900829631517624,0.03710868992179948,0.18119344231194862,0.09838541536148356
Yes,28,1B,-0.08468223431073371,-0.12379061801227459,0.07240886314531329,-0.06854810169111882,-0.032396268023748905,-0.13669433641907874,0.013738109422141948
Yes,29,1B,-0.0879941336385749,-0.13347439128966038,0.16056832714521452,-0.17249693589770776,-0.19355346534653464,-0.15841776497291984,-0.09502856198675405
Yes,30,1B,-0.09378105041701107,-0.13792058925077685,-0.06251763467274964,-0.10260620578657784,-0.06985830088069225,-0.06555206404331106,0.05368780338020244
Yes,31,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yes,32,1B,0.07457191700070738,0.12054974424002751,-0.15723861768573308,0.089558839057147,0.09408243878729632,0.023756116207951167,-0.02187309589919166
Yes,33,1B,0.07044377830218762,0.07472373336590715,-0.008568129330253926,0.045486280689137064,0.26707366190654863,0.1988940860706666,0.13430842301290838
Yes,34,1B,0.1144,0.30414285714285716,0.3068888888888889,0.11954545454545457,0.05007142857142858,0.19289473684210526,0.08261111111111115
Yes,35,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yes,36,1B,-0.059,-0.07881818181818182,0.18106666666666665,-0.09017646640656689,-0.015086562344759066,0.0769694909626591,0.014618911443504757
Yes,37,1B,0.07466666666666666,-0.00687500000000002,0.03549999999999999,-0.015166666666666662,0.06340000000000005,-0.07214999999999998,0.024216216216216262
Yes,38,1B,0.1707385993485342,0.06507489269327545,-0.05204257543028358,0.06042743025548983,-0.1499452994603672,-0.02405587542481397,-0.06562526444669048
Yes,39,1B,-0.058678870292887035,-0.07930774647887323,0.05735795887281036,-0.08821775957690477,-0.024795527177776742,-0.09679688681946763,0.0019369529860686402
Yes,40,1B,-0.07632861806311206,-0.1037923204725863,0.005056888279643605,-0.12649906816513243,0.17213989108975336,-0.08642679900744417,-0.005819307832422561
Yes,41,1B,-0.04985221674876847,-0.07583792650918635,0.15362636627258533,-0.09243861707889511,-0.017096408839778993,0.0640736096769435,0.04275166613162121
Yes,42,1B,-0.08027791788560476,-0.1358385980894229,-0.15671759650479153,-0.17773015195621283,-0.04559486841285526,-0.059388410063696835,-0.06672449677054525
Yes,43,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
